Match Number,Round Number,Date,Location,Home Team,Away Team,Home Score,Away Score,Result
1789,20,08-12-2025 22:40:0,Progressive Field,Cleveland Guardians,Miami Marlins,4,3,Cleveland Guardians
1790,20,08-12-2025 23:5:0,Yankee Stadium,New York Yankees,Minnesota Twins,9,1,New York Yankees
1791,20,08-12-2025 23:7:0,Rogers Centre,Toronto Blue Jays,Chicago Cubs,5,1,Toronto Blue Jays
1792,20,08-12-2025 23:10:0,Citi Field,New York Mets,Atlanta Braves,13,5,New York Mets
1793,20,08-12-2025 23:40:0,Kauffman Stadium,Kansas City Royals,Washington Nationals,8,5,Kansas City Royals
1794,20,08-12-2025 23:40:0,Rate Field,Chicago White Sox,Detroit Tigers,9,6,Chicago White Sox
1795,20,08-12-2025 23:40:0,American Family Field,Milwaukee Brewers,Pittsburgh Pirates,14,0,Milwaukee Brewers
1796,20,08-12-2025 23:45:0,Busch Stadium,St. Louis Cardinals,Colorado Rockies,0,3,Colorado Rockies
1797,20,13-08-2025 00:05,Globe Life Field,Texas Rangers,Arizona Diamondbacks,2,3,Arizona Diamondbacks
1798,20,13-08-2025 00:10,Daikin Park,Houston Astros,Boston Red Sox,1,14,Boston Red Sox
1799,20,13-08-2025 01:38,Angel Stadium,Los Angeles Angels,Los Angeles Dodgers,7,6,Los Angeles Angels
1800,20,13-08-2025 01:45,Oracle Park,San Francisco Giants,San Diego Padres,1,5,San Diego Padres
1801,20,13-08-2025 02:05,Sutter Health Park,Athletics,Tampa Bay Rays,6,0,Athletics
1802,21,13-08-2025 18:10,Kauffman Stadium,Kansas City Royals,Washington Nationals,7,8,Washington Nationals
1803,21,13-08-2025 18:10,Rate Field,Chicago White Sox,Detroit Tigers,0,1,Detroit Tigers
1804,21,13-08-2025 18:10,American Family Field,Milwaukee Brewers,Pittsburgh Pirates,12,5,Milwaukee Brewers
1805,21,13-08-2025 18:15,Busch Stadium,St. Louis Cardinals,Colorado Rockies,5,6,Colorado Rockies
1806,21,13-08-2025 18:35,Globe Life Field,Texas Rangers,Arizona Diamondbacks,4,6,Arizona Diamondbacks
1807,21,13-08-2025 19:45,Oracle Park,San Francisco Giants,San Diego Padres,1,11,San Diego Padres
1808,21,13-08-2025 21:10,Great American Ball Park,Cincinnati Reds,Philadelphia Phillies,8,0,Cincinnati Reds
1809,21,13-08-2025 22:35,Oriole Park at Camden Yards,Baltimore Orioles,Seattle Mariners,4,3,Baltimore Orioles
1810,21,13-08-2025 22:40,Progressive Field,Cleveland Guardians,Miami Marlins,4,13,Miami Marlins
1811,21,13-08-2025 23:05,Yankee Stadium,New York Yankees,Minnesota Twins,1,4,Minnesota Twins
1812,21,13-08-2025 23:07,Rogers Centre,Toronto Blue Jays,Chicago Cubs,1,4,Chicago Cubs
1813,21,13-08-2025 23:10,Daikin Park,Houston Astros,Boston Red Sox,4,1,Houston Astros
1814,21,13-08-2025 23:10,Citi Field,New York Mets,Atlanta Braves,6,11,Atlanta Braves
1815,21,14-08-2025 01:38,Angel Stadium,Los Angeles Angels,Los Angeles Dodgers,6,5,Los Angeles Angels
1816,21,14-08-2025 02:05,Sutter Health Park,Athletics,Tampa Bay Rays,2,8,Tampa Bay Rays
1817,21,14-08-2025 17:05,Oriole Park at Camden Yards,Baltimore Orioles,Seattle Mariners,5,3,Baltimore Orioles
1818,21,14-08-2025 19:07,Rogers Centre,Toronto Blue Jays,Chicago Cubs,2,1,Toronto Blue Jays
1819,21,14-08-2025 22:40,Progressive Field,Cleveland Guardians,Miami Marlins,9,4,Cleveland Guardians
1820,21,14-08-2025 22:45,Nationals Park,Washington Nationals,Philadelphia Phillies,3,2,Washington Nationals
1821,21,14-08-2025 23:10,Citi Field,New York Mets,Atlanta Braves,3,4,Atlanta Braves
1822,21,14-08-2025 23:40,Target Field,Minnesota Twins,Detroit Tigers,3,4,Detroit Tigers
1823,21,15-08-2025 00:40,Coors Field,Colorado Rockies,Arizona Diamondbacks,2,8,Arizona Diamondbacks
1824,21,15-08-2025 18:20,Wrigley Field,Chicago Cubs,Pittsburgh Pirates,2,3,Pittsburgh Pirates
1825,21,15-08-2025 22:40,Great American Ball Park,Cincinnati Reds,Milwaukee Brewers,8,10,Milwaukee Brewers
1826,21,15-08-2025 22:45,Nationals Park,Washington Nationals,Philadelphia Phillies,2,6,Philadelphia Phillies
1827,21,15-08-2025 23:07,Rogers Centre,Toronto Blue Jays,Texas Rangers,6,5,Toronto Blue Jays
1828,21,15-08-2025 23:10,Citi Field,New York Mets,Seattle Mariners,9,11,Seattle Mariners
1829,21,15-08-2025 23:10,Progressive Field,Cleveland Guardians,Atlanta Braves,0,2,Atlanta Braves
1830,21,15-08-2025 23:10,Fenway Park,Boston Red Sox,Miami Marlins,2,1,Boston Red Sox
1831,21,16-08-2025 00:10,Daikin Park,Houston Astros,Baltimore Orioles,0,7,Baltimore Orioles
1832,21,16-08-2025 00:10,Target Field,Minnesota Twins,Detroit Tigers,0,7,Detroit Tigers
1833,21,16-08-2025 00:10,Kauffman Stadium,Kansas City Royals,Chicago White Sox,3,1,Kansas City Royals
1834,21,16-08-2025 00:15,Busch Stadium,St. Louis Cardinals,New York Yankees,3,4,New York Yankees
1835,21,16-08-2025 00:40,Coors Field,Colorado Rockies,Arizona Diamondbacks,4,3,Colorado Rockies
1836,21,16-08-2025 02:05,Sutter Health Park,Athletics,Los Angeles Angels,10,3,Athletics
1837,21,16-08-2025 02:10,Dodger Stadium,Los Angeles Dodgers,San Diego Padres,3,2,Los Angeles Dodgers
1838,21,16-08-2025 02:15,Oracle Park,San Francisco Giants,Tampa Bay Rays,6,7,Tampa Bay Rays
1839,21,16-08-2025 18:20,Wrigley Field,Chicago Cubs,Pittsburgh Pirates,3,1,Chicago Cubs
1840,21,16-08-2025 19:07,Rogers Centre,Toronto Blue Jays,Texas Rangers,14,2,Toronto Blue Jays
1841,21,16-08-2025 20:05,Nationals Park,Washington Nationals,Philadelphia Phillies,2,0,Washington Nationals
1842,21,16-08-2025 20:10,Citi Field,New York Mets,Seattle Mariners,3,1,New York Mets
1843,21,16-08-2025 20:10,Fenway Park,Boston Red Sox,Miami Marlins,7,5,Boston Red Sox
1844,21,16-08-2025 22:40,Great American Ball Park,Cincinnati Reds,Milwaukee Brewers,5,6,Milwaukee Brewers
1845,21,16-08-2025 23:10,Daikin Park,Houston Astros,Baltimore Orioles,5,4,Houston Astros
1846,21,16-08-2025 23:10,Progressive Field,Cleveland Guardians,Atlanta Braves,1,10,Atlanta Braves
1847,21,16-08-2025 23:10,Kauffman Stadium,Kansas City Royals,Chicago White Sox,6,2,Kansas City Royals
1848,21,16-08-2025 23:15,Target Field,Minnesota Twins,Detroit Tigers,5,8,Detroit Tigers
1849,21,16-08-2025 23:15,Busch Stadium,St. Louis Cardinals,New York Yankees,8,12,New York Yankees
1850,21,17-08-2025 00:10,Coors Field,Colorado Rockies,Arizona Diamondbacks,10,7,Colorado Rockies
1851,21,17-08-2025 01:05,Oracle Park,San Francisco Giants,Tampa Bay Rays,1,2,Tampa Bay Rays
1852,21,17-08-2025 01:10,Dodger Stadium,Los Angeles Dodgers,San Diego Padres,6,0,Los Angeles Dodgers
1853,21,17-08-2025 02:05,Sutter Health Park,Athletics,Los Angeles Angels,7,2,Athletics
1854,21,17-08-2025 15:35,Nationals Park,Washington Nationals,Philadelphia Phillies,9,11,Philadelphia Phillies
1855,21,17-08-2025 17:35,Fenway Park,Boston Red Sox,Miami Marlins,3,5,Miami Marlins
1856,21,17-08-2025 17:37,Rogers Centre,Toronto Blue Jays,Texas Rangers,4,10,Texas Rangers
1857,21,17-08-2025 17:40,Progressive Field,Cleveland Guardians,Atlanta Braves,4,5,Atlanta Braves
1858,21,17-08-2025 17:40,Great American Ball Park,Cincinnati Reds,Milwaukee Brewers,3,2,Cincinnati Reds
1859,21,17-08-2025 18:10,Daikin Park,Houston Astros,Baltimore Orioles,0,12,Baltimore Orioles
1860,21,17-08-2025 18:10,Target Field,Minnesota Twins,Detroit Tigers,8,1,Minnesota Twins
1861,21,17-08-2025 18:10,Kauffman Stadium,Kansas City Royals,Chicago White Sox,6,2,Kansas City Royals
1862,21,17-08-2025 18:15,Busch Stadium,St. Louis Cardinals,New York Yankees,4,8,New York Yankees
1863,21,17-08-2025 18:20,Wrigley Field,Chicago Cubs,Pittsburgh Pirates,4,3,Chicago Cubs
1864,21,17-08-2025 19:10,Coors Field,Colorado Rockies,Arizona Diamondbacks,6,5,Colorado Rockies
1865,21,17-08-2025 20:05,Sutter Health Park,Athletics,Los Angeles Angels,5,11,Los Angeles Angels
1866,21,17-08-2025 20:05,Oracle Park,San Francisco Giants,Tampa Bay Rays,7,1,San Francisco Giants
1867,21,17-08-2025 20:10,Dodger Stadium,Los Angeles Dodgers,San Diego Padres,5,4,Los Angeles Dodgers
1868,21,17-08-2025 23:10,Journey Bank Ballpark,New York Mets,Seattle Mariners,7,3,New York Mets
1108,21,18-08-2025 18:20,Wrigley Field,Chicago Cubs,Milwaukee Brewers,0,7,Milwaukee Brewers
1869,21,18-08-2025 22:40,Comerica Park,Detroit Tigers,Houston Astros,10,0,Detroit Tigers
1870,21,18-08-2025 22:40,PNC Park,Pittsburgh Pirates,Toronto Blue Jays,5,2,Pittsburgh Pirates
1871,21,18-08-2025 22:40,loanDepot park,Miami Marlins,St. Louis Cardinals,3,8,St. Louis Cardinals
1872,21,18-08-2025 22:45,Citizens Bank Park,Philadelphia Phillies,Seattle Mariners,12,7,Philadelphia Phillies
1873,21,18-08-2025 23:10,Fenway Park,Boston Red Sox,Baltimore Orioles,3,6,Baltimore Orioles
1874,21,18-08-2025 23:15,Truist Park,Atlanta Braves,Chicago White Sox,9,13,Chicago White Sox
1875,21,18-08-2025 23:40,Kauffman Stadium,Kansas City Royals,Texas Rangers,4,3,Kansas City Royals
1877,21,19-08-2025 00:40,Coors Field,Colorado Rockies,Los Angeles Dodgers,4,3,Colorado Rockies
1878,21,19-08-2025 01:38,Angel Stadium,Los Angeles Angels,Cincinnati Reds,1,4,Cincinnati Reds
1879,21,19-08-2025 01:40,Chase Field,Arizona Diamondbacks,Cleveland Guardians,1,3,Cleveland Guardians
1880,21,19-08-2025 01:40,Petco Park,San Diego Padres,San Francisco Giants,3,4,San Francisco Giants
1876,21,19-08-2025 18:20,Wrigley Field,Chicago Cubs,Milwaukee Brewers,6,4,Chicago Cubs
1881,21,19-08-2025 22:40,Comerica Park,Detroit Tigers,Houston Astros,1,0,Detroit Tigers
1882,21,19-08-2025 22:40,PNC Park,Pittsburgh Pirates,Toronto Blue Jays,3,7,Toronto Blue Jays
1883,21,19-08-2025 22:40,loanDepot park,Miami Marlins,St. Louis Cardinals,4,7,St. Louis Cardinals
1884,21,19-08-2025 22:45,Nationals Park,Washington Nationals,New York Mets,1,8,New York Mets
1885,21,19-08-2025 22:45,Citizens Bank Park,Philadelphia Phillies,Seattle Mariners,6,4,Philadelphia Phillies
1886,21,19-08-2025 23:10,Fenway Park,Boston Red Sox,Baltimore Orioles,3,4,Baltimore Orioles
1887,21,19-08-2025 23:15,Truist Park,Atlanta Braves,Chicago White Sox,11,10,Atlanta Braves
1888,21,19-08-2025 23:35,George M. Steinbrenner Field,Tampa Bay Rays,New York Yankees,3,13,New York Yankees
1889,21,19-08-2025 23:40,Kauffman Stadium,Kansas City Royals,Texas Rangers,5,2,Kansas City Royals
1890,21,19-08-2025 23:40,Target Field,Minnesota Twins,Athletics,3,6,Athletics
1891,21,20-08-2025 00:05,Wrigley Field,Chicago Cubs,Milwaukee Brewers,4,1,Chicago Cubs
1892,21,20-08-2025 00:40,Coors Field,Colorado Rockies,Los Angeles Dodgers,4,11,Los Angeles Dodgers
1893,21,20-08-2025 01:38,Angel Stadium,Los Angeles Angels,Cincinnati Reds,4,6,Cincinnati Reds
1894,21,20-08-2025 01:40,Chase Field,Arizona Diamondbacks,Cleveland Guardians,6,5,Arizona Diamondbacks
1895,21,20-08-2025 01:40,Petco Park,San Diego Padres,San Francisco Giants,5,1,San Diego Padres
1896,22,20-08-2025 16:35,PNC Park,Pittsburgh Pirates,Toronto Blue Jays,2,1,Pittsburgh Pirates
1897,22,20-08-2025 17:05,Citizens Bank Park,Philadelphia Phillies,Seattle Mariners,11,2,Philadelphia Phillies
1898,22,20-08-2025 17:10,Comerica Park,Detroit Tigers,Houston Astros,7,2,Detroit Tigers
1899,22,20-08-2025 19:40,Chase Field,Arizona Diamondbacks,Cleveland Guardians,3,2,Arizona Diamondbacks
1900,22,20-08-2025 22:40,loanDepot park,Miami Marlins,St. Louis Cardinals,6,2,Miami Marlins
1901,22,20-08-2025 22:45,Nationals Park,Washington Nationals,New York Mets,5,4,Washington Nationals
1902,22,20-08-2025 23:15,Truist Park,Atlanta Braves,Chicago White Sox,1,0,Atlanta Braves
1903,22,20-08-2025 23:35,George M. Steinbrenner Field,Tampa Bay Rays,New York Yankees,4,6,New York Yankees
1904,22,20-08-2025 23:40,Kauffman Stadium,Kansas City Royals,Texas Rangers,3,6,Texas Rangers
1905,22,20-08-2025 23:40,Target Field,Minnesota Twins,Athletics,2,4,Athletics
1906,22,21-08-2025 00:05,Wrigley Field,Chicago Cubs,Milwaukee Brewers,4,3,Chicago Cubs
1907,22,21-08-2025 00:40,Coors Field,Colorado Rockies,Los Angeles Dodgers,8,3,Colorado Rockies
1908,22,21-08-2025 01:38,Angel Stadium,Los Angeles Angels,Cincinnati Reds,2,1,Los Angeles Angels
1909,22,21-08-2025 01:40,Petco Park,San Diego Padres,San Francisco Giants,8,1,San Diego Padres
1910,22,21-08-2025 17:10,Target Field,Minnesota Twins,Athletics,3,8,Athletics
1911,22,21-08-2025 18:10,Kauffman Stadium,Kansas City Royals,Texas Rangers,6,4,Kansas City Royals
1912,22,21-08-2025 18:20,Wrigley Field,Chicago Cubs,Milwaukee Brewers,1,4,Milwaukee Brewers
1913,22,21-08-2025 19:10,Coors Field,Colorado Rockies,Los Angeles Dodgers,5,9,Los Angeles Dodgers
1914,22,21-08-2025 20:05,Nationals Park,Washington Nationals,New York Mets,9,3,Washington Nationals
1915,22,21-08-2025 20:10,Petco Park,San Diego Padres,San Francisco Giants,8,4,San Diego Padres
1916,22,21-08-2025 23:15,Oriole Park at Camden Yards,Baltimore Orioles,Houston Astros,2,7,Houston Astros
1917,22,21-08-2025 23:15,Yankee Stadium,New York Yankees,Boston Red Sox,3,6,Boston Red Sox
1939,22,21-08-2025 23:35,George M. Steinbrenner Field,Tampa Bay Rays,St. Louis Cardinals,4,7,St. Louis Cardinals
1918,22,22-08-2025 22:40,PNC Park,Pittsburgh Pirates,Colorado Rockies,9,0,Pittsburgh Pirates
1919,22,22-08-2025 22:45,Citizens Bank Park,Philadelphia Phillies,Washington Nationals,4,5,Washington Nationals
1920,22,22-08-2025 23:05,Oriole Park at Camden Yards,Baltimore Orioles,Houston Astros,7,10,Houston Astros
1921,22,22-08-2025 23:05,Yankee Stadium,New York Yankees,Boston Red Sox,0,1,Boston Red Sox
1922,22,22-08-2025 23:10,Comerica Park,Detroit Tigers,Kansas City Royals,7,5,Detroit Tigers
1923,22,22-08-2025 23:10,loanDepot park,Miami Marlins,Toronto Blue Jays,2,5,Toronto Blue Jays
1924,22,22-08-2025 23:15,Truist Park,Atlanta Braves,New York Mets,7,12,New York Mets
1925,22,22-08-2025 23:35,George M. Steinbrenner Field,Tampa Bay Rays,St. Louis Cardinals,10,6,Tampa Bay Rays
1926,22,22-08-2025 23:40,Rate Field,Chicago White Sox,Minnesota Twins,7,9,Minnesota Twins
1927,22,23-08-2025 00:05,Globe Life Field,Texas Rangers,Cleveland Guardians,4,3,Texas Rangers
1928,22,23-08-2025 00:10,American Family Field,Milwaukee Brewers,San Francisco Giants,5,4,Milwaukee Brewers
1929,22,23-08-2025 01:38,Angel Stadium,Los Angeles Angels,Chicago Cubs,2,3,Chicago Cubs
1930,22,23-08-2025 01:40,Chase Field,Arizona Diamondbacks,Cincinnati Reds,6,5,Arizona Diamondbacks
1931,22,23-08-2025 01:40,Petco Park,San Diego Padres,Los Angeles Dodgers,2,1,San Diego Padres
1932,22,23-08-2025 02:10,T-Mobile Park,Seattle Mariners,Athletics,3,2,Seattle Mariners
1933,22,23-08-2025 17:05,Yankee Stadium,New York Yankees,Boston Red Sox,1,12,Boston Red Sox
1934,22,23-08-2025 20:10,loanDepot park,Miami Marlins,Toronto Blue Jays,6,7,Toronto Blue Jays
1935,22,23-08-2025 22:05,Citizens Bank Park,Philadelphia Phillies,Washington Nationals,6,4,Philadelphia Phillies
1936,22,23-08-2025 22:10,Comerica Park,Detroit Tigers,Kansas City Royals,4,2,Detroit Tigers
1937,22,23-08-2025 22:40,PNC Park,Pittsburgh Pirates,Colorado Rockies,5,1,Pittsburgh Pirates
1938,22,23-08-2025 23:05,Oriole Park at Camden Yards,Baltimore Orioles,Houston Astros,8,9,Houston Astros
1940,22,23-08-2025 23:05,Globe Life Field,Texas Rangers,Cleveland Guardians,10,0,Texas Rangers
1941,22,23-08-2025 23:10,Rate Field,Chicago White Sox,Minnesota Twins,7,3,Chicago White Sox
1942,22,23-08-2025 23:10,American Family Field,Milwaukee Brewers,San Francisco Giants,1,7,San Francisco Giants
1943,22,23-08-2025 23:15,Truist Park,Atlanta Braves,New York Mets,2,9,New York Mets
1944,22,24-08-2025 00:10,Chase Field,Arizona Diamondbacks,Cincinnati Reds,10,1,Arizona Diamondbacks
1945,22,24-08-2025 00:40,Petco Park,San Diego Padres,Los Angeles Dodgers,5,1,San Diego Padres
1946,22,24-08-2025 01:38,Angel Stadium,Los Angeles Angels,Chicago Cubs,1,12,Chicago Cubs
1947,22,24-08-2025 01:40,T-Mobile Park,Seattle Mariners,Athletics,1,2,Athletics
1948,22,24-08-2025 16:05,PNC Park,Pittsburgh Pirates,Colorado Rockies,4,0,Pittsburgh Pirates
1949,22,24-08-2025 16:10,George M. Steinbrenner Field,Tampa Bay Rays,St. Louis Cardinals,7,2,Tampa Bay Rays
1950,22,24-08-2025 17:35,Oriole Park at Camden Yards,Baltimore Orioles,Houston Astros,3,2,Baltimore Orioles
1951,22,24-08-2025 17:35,Citizens Bank Park,Philadelphia Phillies,Washington Nationals,3,2,Philadelphia Phillies
1952,22,24-08-2025 17:35,Truist Park,Atlanta Braves,New York Mets,4,3,Atlanta Braves
1954,22,24-08-2025 17:40,Comerica Park,Detroit Tigers,Kansas City Royals,8,10,Kansas City Royals
1955,22,24-08-2025 17:40,loanDepot park,Miami Marlins,Toronto Blue Jays,5,3,Miami Marlins
1956,22,24-08-2025 18:10,Rate Field,Chicago White Sox,Minnesota Twins,8,0,Chicago White Sox
1957,22,24-08-2025 18:10,American Family Field,Milwaukee Brewers,San Francisco Giants,3,4,San Francisco Giants
1958,22,24-08-2025 18:35,Globe Life Field,Texas Rangers,Cleveland Guardians,5,0,Texas Rangers
1959,22,24-08-2025 20:07,Angel Stadium,Los Angeles Angels,Chicago Cubs,3,4,Chicago Cubs
1960,22,24-08-2025 20:10,Chase Field,Arizona Diamondbacks,Cincinnati Reds,1,6,Cincinnati Reds
1961,22,24-08-2025 20:10,Petco Park,San Diego Padres,Los Angeles Dodgers,2,8,Los Angeles Dodgers
1962,22,24-08-2025 20:10,T-Mobile Park,Seattle Mariners,Athletics,11,4,Seattle Mariners
1953,22,24-08-2025 23:10,Yankee Stadium,New York Yankees,Boston Red Sox,7,2,New York Yankees
1963,22,25-08-2025 22:35,Oriole Park at Camden Yards,Baltimore Orioles,Boston Red Sox,3,4,Boston Red Sox
1964,22,25-08-2025 22:40,Progressive Field,Cleveland Guardians,Tampa Bay Rays,0,9,Tampa Bay Rays
1965,22,25-08-2025 22:40,loanDepot park,Miami Marlins,Atlanta Braves,2,1,Miami Marlins
1966,22,25-08-2025 23:05,Yankee Stadium,New York Yankees,Washington Nationals,10,5,New York Yankees
1967,22,25-08-2025 23:07,Rogers Centre,Toronto Blue Jays,Minnesota Twins,10,4,Toronto Blue Jays
1968,22,25-08-2025 23:10,Citi Field,New York Mets,Philadelphia Phillies,13,3,New York Mets
1969,22,25-08-2025 23:40,Rate Field,Chicago White Sox,Kansas City Royals,7,0,Chicago White Sox
1970,22,25-08-2025 23:40,American Family Field,Milwaukee Brewers,Arizona Diamondbacks,7,5,Milwaukee Brewers
1971,22,25-08-2025 23:45,Busch Stadium,St. Louis Cardinals,Pittsburgh Pirates,7,6,St. Louis Cardinals
1972,22,26-08-2025 00:05,Globe Life Field,Texas Rangers,Los Angeles Angels,0,4,Los Angeles Angels
1973,22,26-08-2025 01:40,T-Mobile Park,Seattle Mariners,San Diego Padres,9,6,Seattle Mariners
1974,22,26-08-2025 02:05,Sutter Health Park,Athletics,Detroit Tigers,8,3,Athletics
1975,22,26-08-2025 02:10,Dodger Stadium,Los Angeles Dodgers,Cincinnati Reds,7,0,Los Angeles Dodgers
1976,22,26-08-2025 22:35,Oriole Park at Camden Yards,Baltimore Orioles,Boston Red Sox,0,5,Boston Red Sox
1977,22,26-08-2025 22:40,Progressive Field,Cleveland Guardians,Tampa Bay Rays,3,0,Cleveland Guardians
1978,22,26-08-2025 22:40,loanDepot park,Miami Marlins,Atlanta Braves,2,11,Atlanta Braves
1979,22,26-08-2025 23:05,Yankee Stadium,New York Yankees,Washington Nationals,5,1,New York Yankees
1980,22,26-08-2025 23:07,Rogers Centre,Toronto Blue Jays,Minnesota Twins,5,7,Minnesota Twins
1981,22,26-08-2025 23:10,Citi Field,New York Mets,Philadelphia Phillies,6,5,New York Mets
1982,22,26-08-2025 23:40,Rate Field,Chicago White Sox,Kansas City Royals,4,5,Kansas City Royals
1983,22,26-08-2025 23:40,American Family Field,Milwaukee Brewers,Arizona Diamondbacks,9,8,Milwaukee Brewers
1984,22,26-08-2025 23:45,Busch Stadium,St. Louis Cardinals,Pittsburgh Pirates,3,8,Pittsburgh Pirates
1985,22,27-08-2025 00:05,Globe Life Field,Texas Rangers,Los Angeles Angels,7,3,Texas Rangers
1986,22,27-08-2025 00:10,Daikin Park,Houston Astros,Colorado Rockies,1,6,Colorado Rockies
1987,22,27-08-2025 01:40,T-Mobile Park,Seattle Mariners,San Diego Padres,6,7,San Diego Padres
1988,22,27-08-2025 01:45,Oracle Park,San Francisco Giants,Chicago Cubs,5,2,San Francisco Giants
1989,22,27-08-2025 02:05,Sutter Health Park,Athletics,Detroit Tigers,7,6,Athletics
1990,22,27-08-2025 02:10,Dodger Stadium,Los Angeles Dodgers,Cincinnati Reds,6,3,Los Angeles Dodgers
1991,23,27-08-2025 17:05,Yankee Stadium,New York Yankees,Washington Nationals,11,2,New York Yankees
1992,23,27-08-2025 17:10,Progressive Field,Cleveland Guardians,Tampa Bay Rays,4,3,Cleveland Guardians
1993,23,27-08-2025 17:10,loanDepot park,Miami Marlins,Atlanta Braves,1,12,Atlanta Braves
1994,23,27-08-2025 20:10,T-Mobile Park,Seattle Mariners,San Diego Padres,4,3,Seattle Mariners
1995,23,27-08-2025 22:35,Oriole Park at Camden Yards,Baltimore Orioles,Boston Red Sox,2,3,Boston Red Sox
1996,23,27-08-2025 23:07,Rogers Centre,Toronto Blue Jays,Minnesota Twins,9,8,Toronto Blue Jays
1997,23,27-08-2025 23:10,Citi Field,New York Mets,Philadelphia Phillies,6,0,New York Mets
1998,23,27-08-2025 23:40,Rate Field,Chicago White Sox,Kansas City Royals,1,12,Kansas City Royals
1999,23,27-08-2025 23:40,American Family Field,Milwaukee Brewers,Arizona Diamondbacks,2,3,Arizona Diamondbacks
2000,23,27-08-2025 23:45,Busch Stadium,St. Louis Cardinals,Pittsburgh Pirates,1,2,Pittsburgh Pirates
2001,23,28-08-2025 00:05,Globe Life Field,Texas Rangers,Los Angeles Angels,20,3,Texas Rangers
2002,23,28-08-2025 00:10,Daikin Park,Houston Astros,Colorado Rockies,4,0,Houston Astros
2003,23,28-08-2025 00:40,Dodger Stadium,Los Angeles Dodgers,Cincinnati Reds,5,1,Los Angeles Dodgers
2004,23,28-08-2025 01:45,Oracle Park,San Francisco Giants,Chicago Cubs,12,3,San Francisco Giants
2005,23,28-08-2025 02:05,Sutter Health Park,Athletics,Detroit Tigers,7,0,Athletics
2006,23,28-08-2025 17:05,Oriole Park at Camden Yards,Baltimore Orioles,Boston Red Sox,2,3,Boston Red Sox
2007,23,28-08-2025 18:10,Daikin Park,Houston Astros,Colorado Rockies,4,3,Houston Astros
2008,23,28-08-2025 18:10,American Family Field,Milwaukee Brewers,Arizona Diamondbacks,4,6,Arizona Diamondbacks
2009,23,28-08-2025 18:15,Busch Stadium,St. Louis Cardinals,Pittsburgh Pirates,4,1,St. Louis Cardinals
2010,23,28-08-2025 19:45,Oracle Park,San Francisco Giants,Chicago Cubs,4,3,San Francisco Giants
2011,23,28-08-2025 22:45,Citizens Bank Park,Philadelphia Phillies,Atlanta Braves,19,4,Philadelphia Phillies
2012,23,28-08-2025 23:10,Citi Field,New York Mets,Miami Marlins,4,7,Miami Marlins
2013,23,28-08-2025 23:40,Rate Field,Chicago White Sox,New York Yankees,4,10,New York Yankees
2014,23,29-08-2025 22:40,Great American Ball Park,Cincinnati Reds,St. Louis Cardinals,5,7,St. Louis Cardinals
2015,23,29-08-2025 22:45,Nationals Park,Washington Nationals,Tampa Bay Rays,1,4,Tampa Bay Rays
2016,23,29-08-2025 22:45,Citizens Bank Park,Philadelphia Phillies,Atlanta Braves,2,1,Philadelphia Phillies
2017,23,29-08-2025 23:07,Rogers Centre,Toronto Blue Jays,Milwaukee Brewers,2,7,Milwaukee Brewers
2018,23,29-08-2025 23:10,Fenway Park,Boston Red Sox,Pittsburgh Pirates,2,4,Pittsburgh Pirates
2019,23,29-08-2025 23:10,Progressive Field,Cleveland Guardians,Seattle Mariners,5,4,Cleveland Guardians
2020,23,29-08-2025 23:10,Citi Field,New York Mets,Miami Marlins,19,9,New York Mets
2021,23,29-08-2025 23:40,Rate Field,Chicago White Sox,New York Yankees,2,10,New York Yankees
2022,23,30-08-2025 00:10,Daikin Park,Houston Astros,Los Angeles Angels,2,0,Houston Astros
2023,23,30-08-2025 00:10,Kauffman Stadium,Kansas City Royals,Detroit Tigers,3,5,Detroit Tigers
2024,23,30-08-2025 00:10,Target Field,Minnesota Twins,San Diego Padres,7,4,Minnesota Twins
2025,23,30-08-2025 00:40,Coors Field,Colorado Rockies,Chicago Cubs,7,11,Chicago Cubs
2026,23,30-08-2025 02:05,Sutter Health Park,Athletics,Texas Rangers,2,5,Texas Rangers
2027,23,30-08-2025 02:10,Dodger Stadium,Los Angeles Dodgers,Arizona Diamondbacks,0,3,Arizona Diamondbacks
2028,23,30-08-2025 02:15,Oracle Park,San Francisco Giants,Baltimore Orioles,15,8,San Francisco Giants
2029,23,30-08-2025 19:07,Rogers Centre,Toronto Blue Jays,Milwaukee Brewers,1,4,Milwaukee Brewers
2030,23,30-08-2025 20:05,Nationals Park,Washington Nationals,Tampa Bay Rays,1,4,Tampa Bay Rays
2031,23,30-08-2025 20:10,Fenway Park,Boston Red Sox,Pittsburgh Pirates,3,10,Pittsburgh Pirates
2032,23,30-08-2025 20:10,Citi Field,New York Mets,Miami Marlins,8,11,Miami Marlins
2033,23,30-08-2025 22:05,Citizens Bank Park,Philadelphia Phillies,Atlanta Braves,3,2,Philadelphia Phillies
2034,23,30-08-2025 22:40,Great American Ball Park,Cincinnati Reds,St. Louis Cardinals,2,4,St. Louis Cardinals
2035,23,30-08-2025 23:10,Daikin Park,Houston Astros,Los Angeles Angels,1,4,Los Angeles Angels
2036,23,30-08-2025 23:10,Target Field,Minnesota Twins,San Diego Padres,3,12,San Diego Padres
2037,23,30-08-2025 23:10,Rate Field,Chicago White Sox,New York Yankees,3,5,New York Yankees
